id,text,source,reply_screen_name,user_id,user_screen_name,user_location,followers_count,friends_count,listed_count,user_created_at,fav_counts,verified,user_lang,retweet_count,favorite_count,lang,sentiment,State
1054883992133083136,"RT @DesignationSix: Here are some Fox News advertisers. They are tagged so they will get notified for each LIKE RETWEET or COMMENT
@McDonal…",Twitter for iPhone,,470312938,BeverlyWade,"Florida, USA",1985,2572,30,2012-01-21 16:40:04,37459,False,en,1264,0,en,0.0,FL
1054883898092486656,"RT @DesignationSix: Here are some Fox News advertisers. They are tagged so they will get notified for each LIKE RETWEET or COMMENT
@McDonal…",Twitter Web Client,,21540901,MonicaN7o8,Texas,526,526,15,2009-02-22 03:13:18,33989,False,en,1264,0,en,0.0,TX
1054883893667520513,"McDonald's to expand its breakfast menu, introduce new meal deal, CEO says https://t.co/lNdPeUyt3M via @usatoday",Twitter for Android,,37449016,Oregonguy40,Wilsonville Oregon,11950,12151,54,2009-05-03 16:40:50,279,False,en,0,0,en,0.13636363636363635,OR
1054883857038630912,RT @darth: @McDonalds these are all free ideas mcdonalds i am serious no body is even charging for these ideas they are free https://t.co/E…,Twitter for iPhone,,872633420131704832,jdiannedotson,"Spiral Arm, Milky Way",2237,2954,56,2017-06-08 01:56:34,50203,False,en,74,0,en,0.1555555555555556,AL
1054883750994006016,Running on 2-3 hours of sleep so i went to McDonalds to have a caffeine fix and then unavailable daw ang Iced Coffe… https://t.co/pr7qoWbzYy,Twitter for Android,,396366562,ainamiranda,"Tuscany, Italy",750,817,3,2011-10-23 05:05:28,9048,False,en,0,8,en,0.0,NY
1054883675941289985,"RT @klara_sjo: Dear @McDonalds 

Phrasing. https://t.co/LOWHVV3hOM",Twitter for Android,,870013382371442689,ruff_bluffs,"Chicago, IL",1436,840,22,2017-05-31 20:25:29,18920,False,en,759,0,en,0.0,IL
1054883397498269696,"RT @darth: ok fine but follow along with me here @mcdonalds:

mcdonalds hash browns that contain 3 times the potato

it is just a suggestio…",Twitter for iPhone,,18857707,rebellegrrl,"Gadsden, AL",10243,9758,62,2009-01-11 04:50:22,306914,False,en,135,0,en,0.4583333333333334,AL
1054883151904944129,Why does McDonalds think that when you ask for mayo on a sandwich they have to give you enough for a mcclogged artery ?¿,Twitter for iPhone,,96801226,_hannahem,"North Carolina, USA",631,334,4,2009-12-14 17:23:29,8016,False,en,0,21,en,0.0,CA
1054883056555835394,"keep it coming mcdonalds, tag all Food chains together @McDonalds @BurgerKing @Wendys  @longjohnslvrs… https://t.co/qQzRUwH6Nu",Twitter Web Client,,919718259229888513,GlockoMacko,"Connecticut, USA",223,477,2,2017-10-16 00:14:55,855,False,en,0,0,en,0.0,CT
1054882995205742593,"@Wendys No thank you. Your burgers may be amazing, but your fries aren’t the best. @McDonalds fries win out every t… https://t.co/XVwjzNrZ0m",Twitter for iPhone,Wendys,4909245064,OfficialWolfpac,Wherever I May Roam,100,639,2,2016-02-14 14:27:46,2536,False,en,0,0,en,0.8000000000000002,MA
1054882964977242112,"Look, I’ve said @McDonalds is my best friend... but like, this is next level. ❤️

Thank you for carrying me throu… https://t.co/QvzWqMXgYv",Twitter for iPhone,,16052886,CarrlynBathe,"Orange, CA",12210,855,200,2008-08-30 09:02:03,14832,True,en,2,113,en,0.5,CA
1054882954172944386,The new McDonald's McTurkey burger appeals to calorie-conscious customers and if you add gravy packets the poor fol… https://t.co/14Km11GJwY,Twitter Web Client,,879070987547017216,davidstrom109,"Minnesota, USA",2,37,0,2017-06-25 20:17:10,59,False,en,1,0,en,-0.13181818181818186,MN
1054882936779104257,RT @tomgara: This is the surest sign yet that the Trump economic boom is real and durable https://t.co/GBubFgG4YW,Twitter for iPhone,,54694601,type_zero,"Greensboro, NC",169,117,44,2009-07-07 22:05:54,126921,False,en,58,0,en,0.2,NC
1054882840511303680,RT @epiphanswer: :( mcdonalds rejected my job application even though they had 6 empty positions :( they said 6 korean guys called one afte…,Twitter for Android,,4321701553,LoisaMin,Muntinlupa City,616,1169,0,2015-11-22 09:37:04,18580,False,en,1613,0,en,-0.5333333333333333,PA
1054882802838241284,STFU you fruitcake. He set your ass out like yesterday’s garbage and you want to play the victim role. Better get u… https://t.co/2QcuyXTPn2,Twitter for iPhone,,905056005729472512,BanTheCan,"Nastyville, Tn",182,447,0,2017-09-05 13:12:21,6958,False,en,0,0,en,0.2125,TN
1054882750660935680,@memphispunch @nycsouthpaw @darth @McDonalds Perfect.,Twitter for Android,memphispunch,32538262,SenatorTheo,"Red Deer, Alberta",1603,1914,79,2009-04-17 19:41:00,17325,False,en,0,4,en,1.0,AL
1054882734735147010,"Come out to the Schultz spirit night at McDonalds!  We’ve got burgers, fries, shakes, spirit sticks, spinning wheel… https://t.co/egDybIKd5E",Twitter for iPhone,,3986588173,SchultzKISD,"Tomball, TX",843,241,5,2015-10-23 02:28:24,1054,False,en,2,6,en,0.0,TX
1054882709997150210,@DesignationSix @JohnalanJames2 @McDonalds @Arbys @rubytuesday @redlobster @goldencorral @IHOP @Applebees… https://t.co/b2uLnksMjs,Twitter for iPhone,DesignationSix,64717261,Jayllo77,"Alabama, USA",180,411,1,2009-08-11 13:47:00,821,False,en,1,1,en,0.0,AL
1054882683942252546,i asked for honey mustard and got honey... just honey @McDonalds https://t.co/ZIf7984tAI,Twitter for iPhone,,3304215825,4k_kyle,"Blythewood, SC",148,217,0,2015-05-31 01:43:24,920,False,en,0,1,en,0.0,SC
1054882677856321536,@McDonalds A 10 piece nugget for a dollar that would be better than that,Twitter for iPhone,McDonalds,1048068863412359168,910DON,"North Carolina, USA",301,1443,0,2018-10-05 04:34:23,222,False,en,0,0,en,0.5,CA
1054882615444951040,@dylanandretta At my nearest mcdonalds where else?,Twitter for iPhone,dylanandretta,2581646384,coffinemoji,East Bay Area,944,821,11,2014-06-22 05:27:31,70642,False,en,0,3,en,0.0,AR
1054882541583233024,Nigga roll tho with McDonalds and I’m only worried about the chance to win something lol,Twitter for iPhone,,906870835469746176,JayquisVibes,"College Station, TX",263,243,1,2017-09-10 13:23:50,4885,False,en,0,0,en,0.5333333333333333,TX
1054882371672006656,RT @tomgara: This is the surest sign yet that the Trump economic boom is real and durable https://t.co/GBubFgG4YW,Twitter for Android,,98539832,cylinen,"Tucson, AZ",131,326,13,2009-12-22 03:43:10,215,False,en,58,0,en,0.2,AZ
1054882338914455553,"RT @KevinRyanComedy: I love traveling to Europe. My favorite places to visit are Starbucks, McDonalds, and Dominos.",Twitter Web Client,,881017042073145346,KS_CerealKiller,The Dark of the Matinée,33,104,0,2017-07-01 05:10:06,1841,False,en,11,0,en,0.5,MA
1054882326809784322,@SenatorTheo @nycsouthpaw @darth @McDonalds EggHash McBrown,Twitter for iPhone,SenatorTheo,62888420,memphispunch,"Oklahoma, USA",208,213,2,2009-08-04 18:23:30,19901,False,en,0,34,en,0.0,MA
1054882217456009216,"If this was just 1 day, wld b fine, unfortunately this is a habit started when kids r introduced 2 this kind of foo… https://t.co/ZyekUagqzL",Twitter Web Client,,3362540759,riders1friend2,"Cleveland, OH",905,1391,22,2015-07-06 14:58:07,4750,False,en,0,0,en,0.1722222222222222,ND
1054882146874097664,"RT @DesignationSix: Here are some Fox News advertisers. They are tagged so they will get notified for each LIKE RETWEET or COMMENT
@McDonal…",Twitter for iPhone,,2333982648,ArtbyKGH,Out West,706,1618,16,2014-02-08 19:41:10,17096,False,en,1264,0,en,0.0,UT
1054882140389888000,RT @epiphanswer: :( mcdonalds rejected my job application even though they had 6 empty positions :( they said 6 korean guys called one afte…,Twitter for iPhone,,985199264526667776,DARKSKINBANGTAN,jamaican&indian • bi • 17 • fl,172,165,9,2018-04-14 16:53:03,9045,False,en,1613,0,en,-0.5333333333333333,FL
1054882027999178752,"Want to work at McDonald's? We're #hiring in #Wahiawa, HI! Click for details: https://t.co/3hgrIpkNDa #Manager #Job #Jobs #CareerArc",CareerArc 2.0,,23897767,tmj_hon_hrta,"Honolulu, HI",420,280,66,2009-03-12 04:27:33,0,False,en,0,0,en,0.0,HI
1054881957954416640,McDonalds has Pokemon toys for their kids meals. Guess who's going there for their lunch break everyday this week! https://t.co/xGcSG9w53b,Twitter for Android,,42226849,LilBruno63,"Queensbury, NY",88,168,0,2009-05-24 15:22:55,2233,False,en,0,2,en,-0.25,NY
1054881937997864960,That sprite definitely came from McDonalds https://t.co/qEiQKNwtZg,Twitter for iPhone,,1643030940,Briiseppe,"Manassas, VA",4408,538,230,2013-08-03 15:27:16,1626,False,en,2,2,en,0.0,VA
1054881902971248641,"All I see is McDonalds. Something that they wish they had, but they should not have. You should go back to their co… https://t.co/CKAUdC7NXI",Twitter for Android,,705373938830991360,USARenaissance,"Florida, USA",10160,10579,6,2016-03-03 12:47:07,33509,False,en,1,1,en,0.0,FL
1054881792312860672,"A McDonald's employee receives $95,000 dollars in donations https://t.co/iqJ0OSYkwO A tragic event that I do not wish upon anyone.",Twitter Web Client,,245157793,Deepizzaguy,Lake Charles Louisiana,973,2224,21,2011-01-31 01:07:57,7755,False,en,0,0,en,-0.75,LA
1054881726923767808,"@FrankieInParis @McDonalds That pickle really ruins things for you, doesn't it?",Twitter Web Client,FrankieInParis,891149434586791939,dcwrighthammer2,"Indiana, USA",3036,2397,27,2017-07-29 04:12:36,3629,False,en,0,1,en,-0.15,IN
1054881723618598912,"@McDonalds  I love your quarter pounder, ive won Medium fries with you deals, man I love it, but You know what the… https://t.co/u1ouHOafW2",Twitter Web Client,McDonalds,919718259229888513,GlockoMacko,"Connecticut, USA",223,477,2,2017-10-16 00:14:55,855,False,en,0,0,en,0.5,CT
1054881701359435776,I cant wait to get home and stuff my face with McDonalds!!!,Twitter for Android,,309430176,ItsOnlyCaz_,"Ireland, Cork",166,358,6,2011-06-02 02:32:29,150,False,en,0,0,en,0.0,CO
1054881627904638976,U ain’t eatin good unless u got the mcdonalds app,Twitter for iPhone,,412767263,Schlake_22,"Chicago, IL ",998,661,2,2011-11-15 03:25:05,31609,False,en,0,9,en,0.7,IL
1054881596031942662,My son is playing with a kid at McDonalds that looks like Ted Cruz.,Twitter for iPhone,,777212704003981312,sirbennythejet,"Salem, OR",30,32,0,2016-09-17 18:28:43,45,False,en,0,1,en,0.0,OR
1054881570186612736,"RT @DesignationSix: Here are some Fox News advertisers. They are tagged so they will get notified for each LIKE RETWEET or COMMENT
@McDonal…",Twitter for Android,,3071245302,sand658,"Texas, USA",3520,5158,4,2015-03-10 11:03:01,8509,False,en,1264,0,en,0.0,TX
1054881316427063296,"RT @AYE_ME_adelee: 94. we goin to mcdonalds if i dont do my work? 
https://t.co/iA0uV8dlwk",Twitter for iPhone,,4838676559,alm_babygiirl,"Whittier, CA",116,113,0,2016-01-31 06:37:47,675,False,en,6852,0,en,0.0,CA
1054881200060297217,RT @YahooFinance: McDonald's to unveil new breakfast items in U.S. https://t.co/9eGZhE3wzT https://t.co/TNCiMJmjvJ,Twitter for iPhone,,4549440917,KevinS_Diaz,"Houston, TX",156,168,9,2015-12-20 19:52:27,2062,False,en,9,0,en,0.13636363636363635,TX
1054881108641361920,"RT @klara_sjo: Dear @McDonalds 

Phrasing. https://t.co/LOWHVV3hOM",Twitter for iPhone,,805979060,ShirleySTANson,"Louisville, KY",2217,2185,28,2012-09-06 03:43:24,209664,False,en,759,0,en,0.0,KY
1054881067763687424,@humans_MUNBIOL And St Johns did not yet have a McDonalds,Twitter for iPhone,GaryBurness,1265812212,GaryBurness,"Peterborough, ON, Canada",803,689,29,2013-03-14 00:48:02,2780,False,en,0,0,en,0.0,CA
1054881036914581504,Dear cnn that is Clearly a bacon egg and cheese biscuit pictured in your mcdonalds #article... not the sausage McMu… https://t.co/9KaDxdbWK6,Instagram,,18213073,DJ_VanLear,Nashville (ATL & KY),873,556,40,2008-12-18 11:09:51,11245,False,en,0,0,en,0.10000000000000002,KY
1054880920354934785,McDonald's to unveil new breakfast items in U.S. https://t.co/9eGZhE3wzT https://t.co/TNCiMJmjvJ,SocialFlow,,19546277,YahooFinance,"New York, NY",833149,803,10526,2009-01-26 17:44:44,2770,True,en,9,12,en,0.13636363636363635,NY
1054880900423581696,Craving McChicken with cheese from McDonalds &amp; that’s what I’m gonna get,Twitter for iPhone,,728966583238823936,MostHated21__,"North Miami, FL",142,126,2,2016-05-07 15:15:51,2861,False,en,0,0,en,0.0,FL
1054880886741786625,@hypatiadotca @vaurorapub I have no idea how the Subway smell is such an international constant they're way beyond McDonalds here,Twitter Web Client,hypatiadotca,229502009,mjg59,"Oakland, CA",14460,314,511,2010-12-22 15:28:52,2,False,en,0,2,en,0.0,CA
1054880803719507968,RT @epiphanswer: :( mcdonalds rejected my job application even though they had 6 empty positions :( they said 6 korean guys called one afte…,Twitter for iPhone,,968637724616884224,eternal_taetae,I'm right here you fool 💕,143,156,5,2018-02-28 00:03:24,42868,False,en,1613,0,en,-0.5333333333333333,RI
1054880750825283585,McDonald's Cheese curds in Autumn only - would outsell the McRib 5-1. Better than Garlic Gilroy Fries. @McDonalds https://t.co/5kFJbZEuR1,Twitter Web Client,,879070987547017216,davidstrom109,"Minnesota, USA",2,37,0,2017-06-25 20:17:10,59,False,en,1,0,en,0.25,MN
1054880610970464256,RT @adlipton: @McDonalds Why can we get all day breakfast but not all day lunch? #burgersforbreakfast,Twitter for Android,,34279982,torqueflite,"Colorado, USA",1321,2401,15,2009-04-22 14:06:07,1538,False,en,1,0,en,0.0,CO
1054880257860239361,"I'd rather have a #QuarterPounder for breakfast than one of those nasty ""McMuffins."" #burgersforbreakfast ""… https://t.co/qLknmalljj",Twitter Web Client,,34279982,torqueflite,"Colorado, USA",1321,2401,15,2009-04-22 14:06:07,1538,False,en,0,0,en,-1.0,CO
1054880232774254593,RT @suwanneeladykt: Only true Miley fans know that she looks so bad in these pictures because she had just broken up with Nick Jonas so she…,Twitter for iPhone,,172819414,deethinks,"the girl at the rock show, NY",1114,2405,24,2010-07-30 17:55:18,49118,False,en,11,0,en,-0.1875,NY
1054880086606991362,@SammieAnn6 Did you cheat on McDonalds?,Twitter for iPhone,SammieAnn6,14686770,mekahldownish,"Port Huron, Michigan",796,1356,39,2008-05-07 14:10:24,1787,False,en,0,0,en,0.0,MI
1054880084362964999,They should fix ice cream machines that would be a new addition to menu. Lmao https://t.co/tfY6cPBpng,IFTTT,,590008004,JWebbd52,Oklahoma,537,1303,13,2012-05-25 13:50:42,11,False,en,0,0,en,0.36818181818181817,OK
1054880048241692672,They should fix ice cream machines that would be a new addition to menu. Lmao https://t.co/zOO0y0u6ce,Facebook,,590008004,JWebbd52,Oklahoma,537,1303,13,2012-05-25 13:50:42,11,False,en,0,0,en,0.36818181818181817,OK
1054879797501935616,#IGotBlocked @McDonalds because I asked them is any of their meats real lol.,Twitter for iPhone,,910696294947188736,kashoinstyle1,"Indianapolis, IN",43,161,0,2017-09-21 02:44:51,206,False,en,0,1,en,1.0,IN
1054879784197513216,I Asked My Son If He Wanted McDonalds... He Said “No Sir”.  I Think Bruh On A Diet Or Sumn.,Twitter for iPhone,,357352093,Marv_PAX,"Carol City, FL",712,236,10,2011-08-18 07:00:15,1385,False,en,0,0,en,0.0,FL
1054879756879949824,mcdonalds ketchup be hitting different,Twitter for iPhone,,830977571168870400,joeIcoen,"inside my own heart, Matt Damon",202,188,6,2017-02-13 03:11:06,23274,False,en,0,0,en,0.0,DE
1054879612788822016,"This year, McDonald's expects to modernize more than 4,000 of its U.S. restaurants. The modernized stores include t… https://t.co/WwGTk0wQGF",SocialFlow,,7313362,chicagotribune,"Chicago, IL",1063864,396,11426,2007-07-07 14:10:07,360,True,en,4,8,en,0.5,IL
1054879611807399936,Do you remember where you were when McDonalds released Mcgriddles?!?!?!? Ill never forget,Twitter for iPhone,,2581646384,coffinemoji,East Bay Area,944,821,11,2014-06-22 05:27:31,70642,False,en,0,15,en,-0.5,AR
1054879574813749253,RT @SenatorTheo: @darth @nycsouthpaw @McDonalds Why not make an Egg McMuffin with hash browns as the buns @McDonalds? The people are clamor…,Twitter for iPhone,,22076622,whay912,"Chicago, IL",94,541,3,2009-02-26 23:05:53,11919,False,en,10,0,en,0.0,IL
1054879527212605440,"RT @Kate_H_Taylor: SCOOP: McDonald's new breakfast menu items are Triple Breakfast Stacks, or breakfast sandwiches with 3x as much sausage…",Twitter for Android,,3270332629,franchisebizu,"Cleveland, OH",305,830,15,2015-07-06 19:04:09,785,False,en,11,0,en,0.16818181818181818,ND
1054879381867429888,We think popcorn shrimp with Big Mac sauce or McCocktail sauce could be tasty or fish McNuggets  We also think cinn… https://t.co/wOuM9fbeGu,Twitter Web Client,,879070987547017216,davidstrom109,"Minnesota, USA",2,37,0,2017-06-25 20:17:10,59,False,en,0,0,en,0.0,MN
1054879373201817603,@McDonalds i have an important question,Twitter for Android,McDonalds,2884213004,ccheyenne4545,"Granbury, TX",536,920,18,2014-10-31 02:11:46,48452,False,en,0,0,en,0.4,TX
1054879361432662017,I probably could’ve paid my car off with all the money I’ve spent on McDonalds large sweet teas,Twitter for iPhone,,604373437,camiisabella17,"Spokane, WA",892,435,5,2012-06-10 09:33:26,47899,False,en,0,28,en,0.15476190476190474,NE
1054879350334480384,"Man, S/O to all the fast food workers. McDonalds, Burger King, Taco Bell, Wendy’s and etc man. Whether people tell… https://t.co/JUtktRNU5P",Twitter for iPhone,,232011675,TrevarisMaurice,"Winterfell, Alaska",3433,2691,23,2010-12-30 01:59:55,16118,False,en,0,0,en,0.2,AL
1054879317224759296,McDonald's removes Happy Meals from value menu  https://t.co/eUFjEHVsSA #FoxBusiness,Twitter Web Client,,110226860,raymondlipford,Central  --  Virginia,3578,4883,62,2010-01-31 20:25:27,51965,False,en,0,0,en,0.8,AL
1054879310828363777,RT @darth: @McDonalds these are all free ideas mcdonalds i am serious no body is even charging for these ideas they are free https://t.co/E…,Twitter for iPhone,,2315077110,wyn_o,"Nevada, USA",620,322,1,2014-01-28 07:50:10,46579,False,en,74,0,en,0.1555555555555556,NV
1054879237172162560,"RT @darth: ok fine but follow along with me here @mcdonalds:

mcdonalds hash browns that contain 3 times the potato

it is just a suggestio…",Twitter for iPhone,,2315077110,wyn_o,"Nevada, USA",620,322,1,2014-01-28 07:50:10,46579,False,en,135,0,en,0.4583333333333334,NV
1054879114107277313,@_mmaaddi @McDonalds Gross,Twitter for iPhone,_mmaaddi,419847564,sam_mosebarger,"Ephrata, PA",206,222,0,2011-11-23 21:30:49,2045,False,en,0,0,en,0.0,PA
1054879022583169024,@McDonalds I ordered a large hot coffee for the trick sticker but they didn’t have anymore,Twitter Lite,McDonalds,16879788,JericoKunsman,phoenix az,79,716,1,2008-10-21 02:35:41,93,False,en,0,0,en,0.23214285714285715,AZ
1054878800608141313,"RT @bradenhimself: McDonalds charging me 7 bucks for a meal and having the audacity to give me a little, baby-ass, runt-of-the-litter-ass o…",Twitter for iPhone,,1376304774,bradenhimself,"Here, never there.",119,274,0,2013-04-24 06:17:57,741,False,en,1,0,en,-0.1875,NE
1054878779162669056,"@ALT_uscis @GeorgePapa19 McDonalds is hiring - and he might build some character there, but I doubt it",Twitter for iPhone,ALT_uscis,826466767962775552,Kjcoho,"West Chester, PA",268,272,2,2017-01-31 16:26:47,40160,False,en,0,0,en,0.0,PA
1054878759843618816,@thewordsbychris I’m hoping someone fucks up his mcdonalds order,Twitter for iPhone,thewordsbychris,2834370774,KINGWHOOOLAN,"Ontario, CA",77,151,3,2014-09-27 21:53:23,3495,False,en,0,0,en,0.0,CA
1054878727304167425,"RT @DesignationSix: Here are some Fox News advertisers. They are tagged so they will get notified for each LIKE RETWEET or COMMENT
@McDonal…",Twitter for iPhone,,899199397828861953,jc_dehart,"Vallejo, CA",7442,7445,2,2017-08-20 09:20:17,25869,False,en,1264,0,en,0.0,CA
1054878697667416064,"RT @MontroseCrawl: The winner of our ""Science Fiction Double Feature"" poll is Little Shop of Horrors &amp; Rocky Horror Picture Show! @BrasilCa…",Twitter for iPhone,,2348725153,Lord_Mcdonalds,"Texas, USA",58,748,1,2014-02-17 16:19:27,12655,False,en,4,0,en,-0.1171875,TX
1054878686573400064,RT @JordanWeekender: So apparently the Dominos garlic &amp; herb dip has more calories than 2 Mcdonalds cheeseburgers ,Twitter for iPhone,,42393101,laceybaby87,detroit michigan ,2160,1503,9,2009-05-25 11:57:43,2183,False,en,279,0,en,0.275,MI
1054878543266615296,@klara_sjo @McDonalds Fair enough,Twitter Web Client,klara_sjo,286466675,artofdew,"Lake Country, Naboo, Mid Rim",186,327,3,2011-04-23 02:11:17,10900,False,en,0,1,en,0.35,CO
1054878475310383104,gah im so sabog today i dont even know where i am or what im supposed to do all i know is right now is im headed to mcdonalds,Twitter for Android,,1290680521,ellamarelle,james gabriel keogh's hair,1261,515,7,2013-03-23 07:00:12,6209,False,en,0,0,en,0.2857142857142857,GA
1054878356955484160,"RT @ESLDota2: Take part in our #ESLOne Hamburg 2018 Giveaway for your chance to win prizes from our amazing sponsors!

@IntelGaming
@Merced…",Twitter Lite,,142994365,LuckyElfy,Canberra Australia ,259,2137,3,2010-05-12 08:47:09,481,False,en,977,0,en,0.7750000000000001,IA
1054878186213789696,Busy day at work. Stopped at @McDonalds for dinner. Took my quarter pounder meal home. Had to throw it away because… https://t.co/UtjXibrtut,Twitter for iPhone,,2288595289,alt719,"Pueblo, CO",142,106,3,2014-01-12 19:38:32,11283,False,en,0,0,en,0.1,CO
1054877929367322626,"@klara_sjo @McDonalds Bruv, if you're gonna Photoshop at least use the the transform tool and match the perspective… https://t.co/3atgELGYmn",Twitter Web Client,klara_sjo,286466675,artofdew,"Lake Country, Naboo, Mid Rim",186,327,3,2011-04-23 02:11:17,10900,False,en,0,13,en,-0.3,CO
1054877754938683393,RT @suwanneeladykt: Only true Miley fans know that she looks so bad in these pictures because she had just broken up with Nick Jonas so she…,Twitter for iPhone,,2343028062,azharharas,"New York City, NY",210,306,3,2014-02-14 04:11:11,10202,False,en,11,0,en,-0.1875,NY
