id,text,source,reply_screen_name,user_id,user_screen_name,user_location,followers_count,friends_count,listed_count,user_created_at,fav_counts,verified,user_lang,retweet_count,favorite_count,lang,sentiment,State
1054856507609690113,RT @yoitsmakayla01: Tbh I want Panda Express,Twitter for Android,,3075353791,thatstud_angel,South Flexus // Tru-fit,855,440,13,2015-03-12 14:49:15,26212,False,en,12,0,en,0.0,FL
1054855941307404293,Nothing looks better than a full plate of Panda Express,Twitter for iPhone,,3286054914,Joner_Stoner,"South Bend, IN",288,289,2,2015-07-21 04:31:16,3800,False,en,1,11,en,0.425,IN
1054855666005884929,RT @NeilNevins: kicked out of law school for my controversial yet groundbreaking suggestion of partnering up with Panda Express to start pu…,Twitter Web Client,,750762084053450752,Cheluna_,A dark place with pillows,137,675,5,2016-07-06 18:43:24,34476,False,en,15,0,en,0.55,WI
1054854663575457792,I’m getting Panda Express we eating good ladies https://t.co/BLXQZ45PGW,Twitter for iPhone,,1915234236,avvrll,"Dallas, TX",3586,437,111,2013-09-28 20:39:05,43612,False,en,0,1,en,0.7,TX
1054852954904240128,"RT @UFMNDM: Do you love Chinese food? Do you want to support the kids? If so, come to Panda Express THIS THURSDAY and some of the proceeds…",Twitter for iPhone,,596771815,alysamartin_,"Hamburg, NY & Findlay, OH",586,639,3,2012-06-01 20:19:10,6096,False,en,8,0,en,0.25,NY
1054850830849982464,Can someone deliver Panda Express to my house? Thank you.,Twitter for iPhone,,363787356,joshuaaromin,"Stamford, CT",884,1526,46,2011-08-28 17:55:22,6945,False,en,0,2,en,0.0,CT
1054849845796790272,I liked a @YouTube video https://t.co/1RHO9xNW1e EPIC PANDA EXPRESS MUKBANG | I GOT ROBBED: STORYTIME,Google,,472542198,jealousxtype,"Gary,Indiana",1195,944,2,2012-01-24 01:58:45,9187,False,en,0,0,en,0.35,IN
1054849206907691008,I brought panda express to class.. ..... To eat or not to eat......that is the question......,Twitter for Android,,573263647,TheQueen_Kiwi,"California, USA",37,197,1,2012-05-07 03:31:10,339,False,en,0,0,en,0.0,CA
1054847306657345536,The Panda Express in Flowood slick trash.,Twitter for iPhone,,511170730,RissasPieces__,"Mississippi, USA",1020,715,10,2012-03-02 01:33:47,6202,False,en,0,0,en,-0.25,MS
1054846240251305985,"To the beautiful lady working at Panda Express in Albany Or, who complimented my outfit and said she into supreme..… https://t.co/0HIZ31eKXx",Twitter for iPhone,,763777977486155776,franks1hunnid,The moon,315,218,1,2016-08-11 16:43:54,3995,False,en,0,1,en,0.85,MO
1054845068195127297,"@coachjaylin, looking at the panda express employees: ""that's a lot of fried rice, biiiiiitch!

...

...i wanna put my face in it""",Twitter for iPhone,coachjaylin,27712892,_thegoodTK,"Boston, MA",207,370,5,2009-03-30 19:52:45,1772,False,en,0,1,en,0.0,MA
1054844122828288001,"RT @UFMNDM: Do you love Chinese food? Do you want to support the kids? If so, come to Panda Express THIS THURSDAY and some of the proceeds…",Twitter for iPhone,,186872757,April_Lesherxo,"Findlay, OH",903,751,2,2010-09-04 16:50:11,21143,False,en,8,0,en,0.25,OH
1054842958820732928,When Panda Express forgets to charge you for your spring rolls https://t.co/zpxJHVCtpG,Twitter for iPhone,,3314853481,no_chill_j1zzy,"San Diego, CA",174,142,4,2015-08-14 06:40:10,10509,False,en,0,0,en,0.0,CA
1054841469691809792,Press F to pay respects to the workers at CSULB's panda express. Cause these college students are ruthless.,Twitter for Android,,2195187759,AlexRodarte6,"Bell Gardens, CA",42,98,0,2013-11-25 07:54:54,110,False,en,0,0,en,-1.0,CA
1054841211196862464,Panda Express' noodles ain't even that fire tbh.,Twitter for Android,,2195187759,AlexRodarte6,"Bell Gardens, CA",42,98,0,2013-11-25 07:54:54,110,False,en,0,0,en,0.0,CA
1054840535804973061,I want panda express but ion feel like going up there ,Twitter for Android,,30938853,ariesinkedgirl,far far away,594,1050,2,2009-04-13 19:36:36,811,False,en,0,0,en,0.0,AR
1054840145302732801,"RT @UFMNDM: Do you love Chinese food? Do you want to support the kids? If so, come to Panda Express THIS THURSDAY and some of the proceeds…",Twitter for iPhone,,404476110,_sierramurray_,"Stow, OH",450,519,0,2011-11-04 00:01:59,15301,False,en,8,0,en,0.25,OH
1054840063421505536,"Do you love Chinese food? Do you want to support the kids? If so, come to Panda Express THIS THURSDAY and some of t… https://t.co/nJWDCypfGu",Hootsuite,,341889298,UFMNDM,"Findlay, Ohio",858,918,9,2011-07-25 03:41:13,488,False,en,8,2,en,0.25,OH
1054839150996832261,I want some Panda Express,Twitter Web Client,,51792367,TookieG,"Atlanta, Ga",1926,1308,10,2009-06-28 17:57:00,1734,False,en,0,0,en,0.0,GA
1054837432078618624,@amjeons and they still freak out over a coupon for panda express..i love my humble kings ✨,Twitter for iPhone,amjeons,880893953775517696,ineeduwugirl,hoseoks dimple,30,47,0,2017-06-30 21:00:59,1140,False,en,2,72,en,0.15,KS
1054834755122982912,WHY DIDNT I KNOW PANDA EXPRESS WAS OPEN,Twitter for iPhone,,588799737,lexywells_,Ohio,262,337,2,2012-05-24 01:15:21,8210,False,en,0,0,en,0.0,OH
1054834311109718018,I swear nothin is harder than walking past the Panda Express in commons after working out,Twitter for iPhone,,454325997,riley_gill77,"Frederick, MD",646,677,0,2012-01-03 21:39:59,130257,False,en,0,0,en,-0.175,MD
1054834197875978242,RT @lovefeltonn: Panda Express is gross,Twitter for iPhone,,1025236603751596032,Kirk7z,Doing the most ,83,76,0,2018-08-03 04:27:09,8636,False,en,1,0,en,0.0,MO
1054833259782168576,I would cry for some Panda Express,Twitter for iPhone,,1975847292,brianagray20,"Modesto, CA",478,392,8,2013-10-20 17:50:53,15769,False,en,0,0,en,0.0,CA
1054833118387949568,The lady at panda express asked me if I wanna round up to the next dollar to donate to the children’s hospital and… https://t.co/SbmU5sPhN6,Twitter for iPhone,,310859551,taranehfazel,"Oklahoma, USA",103,213,1,2011-06-04 13:40:38,1412,False,en,0,1,en,-0.1,MA
1054832356077506561,@unkamenhero @ItsVee_ Panda Express is . I had better food from the mom n pop Chinese restaurants. pF Changs just as bad as Panda,Twitter for Android,unkamenhero,315494603,Tru_Individual,NJ ✈GA,2055,2008,41,2011-06-11 23:53:46,3198,False,en,0,1,en,-0.06666666666666661,NJ
1054832206600781825,I was trying to finish Daredevil at this Panda Express but now I’m wrapped up in this vid lmao https://t.co/RaDNKJe4RK,Twitter for iPhone,,993691397415952389,theamazingroger,"Dallas, TX",35,395,0,2018-05-08 03:17:45,0,False,en,0,1,en,0.6,TX
1054831907014303745,@ItsVee_ @Tru_Individual Lol ppl here hype up anything for them Instagram likes.  There are ppl here who deadass th… https://t.co/joXttHXnec,Twitter for Android,ItsVee_,927281167878856705,unkamenhero,"Los Angeles, CA",262,389,2,2017-11-05 21:07:13,17025,False,en,0,2,en,0.8,CA
1054831079960403969,RT @choir_smhs: Don’t forget about our first fundraiser event at Panda Express tonight! Show this flyer at the register or use code 255017…,Twitter for iPhone,,813576962094592001,celener_belener,"Sm,Tx",202,160,0,2016-12-27 02:47:18,3305,False,en,8,0,en,0.3125,TX
1054828709197307904,RT @BarstoolIUPUI: I heard there was suppose to be a Panda Express in the campus center https://t.co/yalcr7uLN1,Twitter for iPhone,,1049318616817172480,MessersmithJ14,"Indianapolis, IN",69,136,0,2018-10-08 15:20:28,308,False,en,7,0,en,-0.1,IN
1054828265771126785,Whenever my period is coming/is here... i always get cravings for panda express... i will always be grateful that t… https://t.co/QjdzP0WcrB,Twitter for Android,,462562891,DancingAries94,"Las Vegas, NV",332,445,3,2012-01-13 02:49:41,81470,False,en,0,1,en,0.0,NV
1054827140464680960,I liked a @YouTube video https://t.co/K2MhqtMsJv PANDA EXPRESS MUKBANG!! OUR FIRST KISS!! | The Aqua Family,Google,,737431645553319936,Jeffreypa444,"New York, USA",68,249,5,2016-05-30 23:52:59,1704,False,en,0,0,en,0.6640625,NY
1054826977306312704,Panda Express is better than any fast food,Twitter for iPhone,,2953875817,SebasChinn,"Miami, FL",359,172,2,2014-12-31 16:58:12,15925,False,en,0,2,en,0.35,FL
1054825500177321984,RT @OriginalFunko: Happy #McVengersMonday! Check out the latest installment: The Incredible Panda Express and His Incredibly Ripped Hand-Ma…,Twitter Web Client,,2790753691,menardjoseph1,"Burlington, VT",321,2045,26,2014-09-04 22:25:16,42503,False,en,46,0,en,0.825,VT
1054824553032175616,I heard there was suppose to be a Panda Express in the campus center https://t.co/yalcr7uLN1,Twitter for Android,,827186958044655617,BarstoolIUPUI,"Indianapolis, IN",1138,95,0,2017-02-02 16:08:34,94,False,en,7,71,en,-0.1,IN
1054824506571788289,RT @Texas_Savant: Panda Express should be closed down on GP. https://t.co/yKmqJhSSil,Twitter for Android,,188477218,Based_Pope,Silver Spring MD,336,489,5,2010-09-08 20:42:18,3185,False,en,11,0,en,-0.1277777777777778,MD
1054821338786025472,"RT @SHSFalconClub: Tomorrow, October 23rd, is Staley Cheer Night at Panda Express from 4:00-9:00pm https://t.co/i5iFmjKNle",Twitter for iPhone,,730423369691213825,StaleyBandFam,"Kansas City, MO",323,348,3,2016-05-11 15:44:36,1052,False,en,5,0,en,0.0,KS
1054821267704967168,Fuckin wit Panda Express today ofn,Twitter for Android,,427266456,CallMeCousinn,"El Paso, Texas",1192,842,9,2011-12-03 09:43:36,2019,False,en,0,0,en,0.0,PA
1054818636987166720,"my dad is a gift like he’s truly bringing me panda express  love you big guy 
@ShawnFalconer2",Twitter for iPhone,,4813379198,justbree17,somewhere with my texan ,166,337,1,2016-01-25 18:16:39,5357,False,en,0,1,en,0.25,WI
1054817084134354945,So all day I’ve been fulfilling my cravings I’ve had for months(years) lol. I went to Hardee’s and got two croissan… https://t.co/8kuTC3u95n,Twitter for iPhone,,2236693537,TryingWife,"Illinois, USA",1724,373,20,2013-12-08 22:59:02,148564,False,en,0,5,en,0.8,IL
1054816109629726721,We need a Panda Express in Eastgate. Thank you for coming to my Ted Talk.,Twitter for iPhone,,89207133,HuntBray,"Cincinnati, OH",1246,262,9,2009-11-11 15:21:47,41531,False,en,8,31,en,0.0,OH
1054815484309200896,RT @NeilNevins: kicked out of law school for my controversial yet groundbreaking suggestion of partnering up with Panda Express to start pu…,Twitter Web Client,,427598025,rickycruzart,"California, USA",46,117,1,2011-12-03 18:41:43,8010,False,en,15,0,en,0.55,CA
1054814940228288512,RT @NeilNevins: kicked out of law school for my controversial yet groundbreaking suggestion of partnering up with Panda Express to start pu…,Twitter for iPhone,,891287675965198336,Death_By_Chill,"Talys, Archanea",45,518,0,2017-07-29 13:21:56,26226,False,en,15,0,en,0.55,AR
1054814903796518917,I need the confidence of people who bring a heaping bowl of Panda Express to lecture and smell up the entire room,Twitter for iPhone,,545460780,dianepas,"Eugene, OR",504,382,0,2012-04-04 19:24:43,14070,False,en,0,12,en,0.0,NE
1054814648946622466,RT @SAURelay4Life: Don’t want to go to the caf for dinner? Go to Panda Express!! Tonight from 4pm-8pm all Panda Express sales will be donat…,Twitter for iPhone,,299138298,kelseybells789,"Illinois, USA",457,331,0,2011-05-15 15:34:21,9270,False,en,5,0,en,0.0,IL
1054814088046485504,RT @NeilNevins: kicked out of law school for my controversial yet groundbreaking suggestion of partnering up with Panda Express to start pu…,Twitter for iPhone,,836701078653644800,fortayee,Alabama,146,471,2,2017-02-28 22:14:17,12786,False,en,15,0,en,0.55,AL
1054812468072071168,Don’t want to go to the caf for dinner? Go to Panda Express!! Tonight from 4pm-8pm all Panda Express sales will be… https://t.co/QkgRC8p1uw,Twitter for iPhone,,958744579934773249,SAURelay4Life,"Davenport, IA",14,13,0,2018-01-31 16:51:35,6,False,en,5,5,en,0.0,IA
1054812426930085888,"@tyleroakley You got me wanting to go to panda express right now, you made it look good ",Twitter for iPhone,tyleroakley,252337153,justiinlovve,Dallas Tx.,368,446,5,2011-02-15 00:16:32,6626,False,en,0,2,en,0.4928571428571428,TX
1054810210227806208,RT @teachermishelle: @tomlovellochs Help support the Class of 2019 by dining at Panda Express today. Please show this flier. Spread the wor…,Twitter for iPhone,,34840728,teachermishelle,The Real OC,23,35,1,2009-04-24 03:58:23,25,False,en,1,0,en,0.0,AL
1054809266752815104,RT @livvvrachelle: i want panda express so bad,Twitter for iPhone,,1009530238102011904,_emmamjohnson,"Ohio, USA",55,85,0,2018-06-20 20:15:39,297,False,en,8,0,en,-0.6999999999999998,OH
1054807389277425664,@etnow @BTSNewsBrasil They will put another “and” it will be Panda Express and Sprite (sorry I’m freaking out I don’t know what I’m saying),Twitter for iPhone,etnow,1026254233761394688,lis_lis974,Brasil (infelizmente),188,119,0,2018-08-05 23:50:50,4962,False,en,0,5,en,-0.5,IL
1054807165716717569,"Tomorrow might not be Friday, but #FreakyFriday meal swipe promotions are running during Fall Preview Day anyway. U… https://t.co/p16Sw6ssJu",TweetDeck,,4527780207,PurdueDining,"West Lafayette, IN",502,121,9,2015-12-18 19:44:06,191,False,en,0,0,en,0.0,IN
1054806705731706880,"@geis_shane 1) Sheetz
2) Chick Fil A 
3) Panda Express

These are really the only three things you need to live a happy life.",Tweetbot for iΟS,geis_shane,29263496,northsidenotch,"Louisville, KY",5381,2223,252,2009-04-06 18:43:29,37,False,en,0,0,en,0.2840909090909091,KY
1054804648643706880,Panda Express: Free Orange Chicken Entree  https://t.co/T8Q9fBVgUe,Likeacoupon,,171823278,ToniDalrymple,"Bakersfield, California",150,140,8,2010-07-28 07:22:25,228,False,en,0,0,en,-0.09999999999999998,CA
1054804456683040768,Panda Express' Orange Chicken Ingredients: EXPOSED https://t.co/Z3z7wrglfG,BubbleLife,,2241390846,BLifeWylie,"Wylie, Texas",528,216,6,2013-12-11 21:35:51,0,False,en,0,0,en,-0.6,TX
1054801311395266560,Panda Express is wise AF! Be selfless friends. https://t.co/j1m25VDJbB,Twitter for iPhone,,1927742556,micnastyness,Houston Tx,352,851,1,2013-10-02 18:35:26,1963,False,en,0,9,en,0.875,TX
1054800285107859456,"RT @KU_MGC: Looking for breakfast, lunch, or dinner? Or maybe all 3  Head over to panda express and satisfy your craving of food and also…",Twitter for iPhone,,3386742434,Caguirre777,"Lawrence, KS",91,70,0,2015-08-29 23:49:25,5099,False,en,9,0,en,0.0,KS
1054799153954340864,There’s a Red Sox fan in line behind me at Panda Express and I almost threw hands #worldseries2018,Twitter for iPhone,,764598261365678080,cheydavv,"Fort Collins, CO",223,300,0,2016-08-13 23:03:25,6027,False,en,0,11,en,-0.2,CO
1054799055799443462,"I like how I claim to not like Panda Express at all, but still eat there twice a week because I want noodles.",Twitter for iPhone,,559669571,magicalxme,"Kentucky, USA",349,176,6,2012-04-21 16:03:14,5726,False,en,1,2,en,0.0,KY
1054797801463238656,"RT @KU_MGC: Looking for breakfast, lunch, or dinner? Or maybe all 3  Head over to panda express and satisfy your craving of food and also…",Twitter for iPhone,,2300862986,Mendozaaa_j,"Garden City, KS",1289,651,5,2014-01-20 06:08:26,21969,False,en,9,0,en,0.0,KS
1054796089503637504,Don’t forget to eat at Panda Express TODAY and show this flyer to help NAU Relay For Life get one step closer to ou… https://t.co/GHnkDBPeQs,Twitter for iPhone,,302961875,NAURelay,"NAU, Flagstaff, AZ",291,100,6,2011-05-22 02:21:16,80,False,en,1,0,en,0.0,AZ
1054795937841848321,"RT @okstateThetaChi: Hey everyone! We’re having a Theta Chi fundraiser tonight from noon to 10:00PM at Panda Express in Stillwater, show th…",Twitter for iPhone,,337468088,EverettD48,"Dallas, TX",124,318,0,2011-07-18 02:33:48,1420,False,en,9,0,en,0.0,TX
1054795556244074497,I liked a @YouTube video https://t.co/HGSkzP38h5 PANDA EXPRESS MUKBANG!! OUR FIRST KISS!! | The Aqua Family,Google,,888063628947181572,Rican_King19,"Pennsylvania, USA",12,61,0,2017-07-20 15:50:43,9,False,en,0,0,en,0.6640625,IA
1054794588899074048,"RT @KU_MGC: Looking for breakfast, lunch, or dinner? Or maybe all 3  Head over to panda express and satisfy your craving of food and also…",Twitter for iPhone,,782058035237691393,leonorramos97,"Kansas, USA",98,97,0,2016-10-01 03:22:20,801,False,en,9,0,en,0.0,KS
1054794081824428032,Update: I want Panda Express still. https://t.co/dQeChAKv0P,Twitter for iPhone,,722231541288427520,spencer_failed,"Irving, TX",366,992,0,2016-04-19 01:13:12,14453,False,en,0,2,en,0.0,TX
1054792717786628096,Panda express with the extra sizauce,Twitter for iPhone,,367234158,BlackSoapp,Alabama,4243,2998,6,2011-09-03 16:29:58,1877,False,en,0,0,en,0.0,AL
1054792698807365633,Panda Express is the goat fast food chain since I can get grilled chicken and white rice and stay moderately healthy without cooking.,Twitter for iPhone,,406607863,potatotaco94,"Cleveland, OH",2790,1034,11,2011-11-06 23:07:12,24958,False,en,0,8,en,0.02500000000000001,ND
1054792351359602688,This Panda Express is coming in clutch for these Tuesday afternoon smoke session.,Twitter for iPhone,,917446601701912576,lupeloveall34,"Kansas City, MO",349,591,0,2017-10-09 17:48:09,3757,False,en,0,0,en,0.0,KS
1054791544081924097,Haha i ugly happy cried in our local Panda Express,Twitter for iPhone,,435207636,Miupix,Portage IN,15994,2810,147,2011-12-12 20:04:14,27747,False,en,0,29,en,0.07500000000000002,IN
1054790418460639232,"@jagmacmusic got to my school and I’ll get you Popeyes, Panda Express, and cookie dough",Twitter for iPhone,jagmacmusic,4636525388,drunktutton,your mamas house ,214,703,2,2015-12-23 09:49:47,9679,False,en,0,1,en,0.0,MA
1054789726345940992,@princehix This is the world getting mad at me 4 making fun of panda express 1 too many times,Twitter for iPhone,princehix,4197056173,Ellepacas,"Las Vegas, NV",96,179,0,2015-11-11 03:11:50,1237,False,en,0,0,en,0.05833333333333333,NV
1054789463061262337,my favorite food is Panda Express sweet&amp;sour sauce,Twitter for iPhone,,839776693,pondel_josie9,iowa state university,1191,787,4,2012-09-22 13:39:37,16893,False,en,0,3,en,0.5,IA
1054789259314454528,This Panda Express has to be the first ever men’s restroom without a urinal. This is beyond me. Wow..,Twitter for iPhone,,53824584,EricPuenteee,"San Antonio, TX",661,1253,17,2009-07-05 03:10:39,7223,False,en,0,0,en,0.175,TX
1054787195037515776,"Yes, I did walk down to Panda Express for lunch #DPS18",TweetDeck,,1912298966,mayorgalc,"Massachusetts, USA",422,270,11,2013-09-27 21:04:32,154,False,en,0,2,en,-0.1555555555555556,MA
1054787011561906182,Restaurant Night tomorrow at Panda Express. https://t.co/8OgouiA0WE,Twitter for iPhone,,1607182591,hcpss_wlms,"Columbia, Maryland",666,96,5,2013-07-20 01:36:13,780,False,en,0,1,en,0.0,IA
1054786730891624450,"RT @okstateThetaChi: Hey everyone! We’re having a Theta Chi fundraiser tonight from noon to 10:00PM at Panda Express in Stillwater, show th…",Twitter for iPhone,,1413861630,PattySlay_1,"Stillwater, OK",468,512,4,2013-05-08 21:31:13,28387,False,en,9,0,en,0.0,OK
1054785357621784576,Buying Adobe for $20 to do my project or spending $10 on Panda Express and staying late on campus? ,Twitter for iPhone,,2490930019,bryan__juarez,"San Antonio, TX",130,235,2,2014-05-12 05:14:15,2305,False,en,0,1,en,-0.3,TX
1054784796038180864,FoodMag - PFCB &gt; Panda Express' Orange Chicken Ingredients: EXPO.. https://t.co/WBvAbAtBgm #foodmag https://t.co/Tr7CN878E3,HighTechGeekly,,3846188835,BarRestaurantM,"New York, NY, United States ",7082,4751,54,2015-10-02 20:59:39,761,False,en,0,1,en,-0.6,NY
1054783228005863425,"RT @KU_MGC: Looking for breakfast, lunch, or dinner? Or maybe all 3  Head over to panda express and satisfy your craving of food and also…",Twitter Lite,,1468053769,PhiPhi_Ash,"Lawrence, KS",126,415,1,2013-05-29 19:10:09,13378,False,en,9,0,en,0.0,KS
1054781710787928065,I was about to have panda Express for the third time in a week and their register system was down. If there is a God hes looking out.,Twitter for Android,,703327172,TI4B_Benson,"Columbus, OH",797,851,2,2012-07-18 16:03:00,18990,False,en,0,3,en,-0.07777777777777779,OH
1054780618188488704,People willingly put Panda Express in their bodies??? Couldn’t be me.,Twitter for iPhone,,609213172,MayceeHolden,"Strafford, MO",310,384,0,2012-06-15 15:47:36,2248,False,en,0,5,en,0.25,MO
1054780242273939457,RT @retsehcveK_: We have both and Panda Express is garbage delete https://t.co/9EbloCKtsd,Twitter for iPhone,,1007594692538699777,retrojesusss,"Bronx, NY",97,156,0,2018-06-15 12:04:29,6145,False,en,1,0,en,0.0,NY
1054780205628305408,Stilllll haven’t had a Panda Express date... and it makes me real real sad.,Twitter for iPhone,,40900328,mcatt_midyett,Louisiana,828,869,3,2009-05-18 15:52:45,7042,False,en,1,7,en,-0.75,LA
1054779355438534656,Should I get panda express or chickfila?,Twitter for iPhone,,1500106597,noahacosta23,"Texas, USA",602,510,5,2013-06-11 02:42:59,11143,False,en,0,0,en,0.0,TX
1054778769884540928,I completely regret getting Panda Express:(,Twitter for Android,,2990233496,nastajjjja,"Virginia, USA",227,146,3,2015-01-19 18:41:43,8321,False,en,0,1,en,-0.325,IA
1054775416882425857,RT @cozymal: should replace all the chick fil a's in ny wit panda express,Twitter for iPhone,,503609863,AlexxShortstuff,"New York, NY",2297,1419,62,2012-02-25 22:00:56,34617,False,en,1,0,en,0.0,NY
1054774388166250496,There are literally 40 Panda Express employees standing in circles cheering and chanting loudly outside my office b… https://t.co/WZcea24x9i,TweetDeck,,34324973,JesseDStringer,"San Diego, CA",142,693,15,2009-04-22 16:51:34,191,False,en,0,0,en,0.0,CA
